what,kind,bundleId,bundleVersion,description,time
java.version,sysinfo,,,"1.6.0_23",1390533722514
java.vm.info,sysinfo,,,"mixed mode",1390533722514
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1390533722514
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1390533722514
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1390533722514
java.vm.specification.version,sysinfo,,,"1.0",1390533722514
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1390533722514
java.vm.version,sysinfo,,,"19.0-b09",1390533722514
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1390533725445
started,bundle,com.altera.sbtgui.core,12.0.0.263,"com.altera.sbtgui.core",1390533726379
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1390533726383
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1390533728273
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1390533728581
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1390533729754
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1390533729779
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1390533729782
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390533730636
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1390533734372
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390533736593
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1390533743552
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1390533747042
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1390533747113
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390533747200
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390533774580
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1390533774594
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1390533776537
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1390533776538
